state,county,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Two or more races: Two races including Some other race,Two or more races: Two races excluding Some other race and three or more races,Total_1,Car truck or van,Car truck or van: Drove alone,Car truck or van: Carpooled,Car truck or van: Carpooled: In 2-person carpool,Car truck or van: Carpooled: In 3-person carpool,Car truck or van: Carpooled: In 4-person carpool,Car truck or van: Carpooled: In 5- or 6-person carpool,Car truck or van: Carpooled: In 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab): Bus or trolley bus,Public transportation (excluding taxicab): Streetcar or trolley car (carro publico in Puerto Rico),Public transportation (excluding taxicab): Subway or elevated,Public transportation (excluding taxicab): Railroad,Public transportation (excluding taxicab): Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked at home,Total_2,Family households,Family households: Married-couple family,Family households: Other family,Family households: Other family: Male householder no wife present,Family households: Other family: Female householder no husband present,Nonfamily households,Nonfamily households: Householder living alone,Nonfamily households: Householder not living alone
Iowa,Chickasaw County,98.00809984,0.512439045,0.28101496,0.429787586,0,0.214893793,0.553764774,0,0.553764774,52.66550955,46.7476651,41.99520622,4.752458881,2.719232994,0.975287214,0.933961484,0.066121167,0.057856021,0.190098355,0.190098355,0,0,0,0,0,0,0.123977188,2.058021324,0.446317878,3.099429705,42.90437226,27.09314819,23.32424167,3.768906521,1.975369865,1.793536656,15.81122407,13.03413505,2.777089016
Iowa,Clarke County,97.24197371,0.064641241,0.247791424,0.172376643,0,1.357466063,0.915750916,0,0.915750916,48.82568412,44.96875673,38.5261797,6.442577031,5.171299289,0.904977376,0.355526826,0.01077354,0,0.237017884,0.237017884,0,0,0,0,0,0,0,1.109674639,0.549450549,1.960784314,41.52122387,27.62335704,23.18465848,4.438698556,1.971557854,2.467140702,13.89786684,11.6354234,2.262443439
Iowa,Clay County,95.37178937,0.662048673,0.030650402,0.545577147,0.018390241,1.091154294,2.280389873,0.030650402,2.249739472,49.34714645,43.50517992,38.4049531,5.100226813,3.120210875,1.299577024,0.582357629,0.098081285,0,0.110341445,0.110341445,0,0,0,0,0.085821124,0.030650402,0.275853614,1.060503893,0.61300803,3.665788022,45.01317967,28.09415803,22.2215411,5.872616931,1.691902164,4.180714767,16.91902164,14.41794888,2.501072764
Iowa,Clayton County,97.41398823,1.024219104,0.203712087,0.447034857,0,0.316885469,0.594160254,0.18673608,0.407424174,51.1713445,44.52240833,40.22181983,4.300588502,3.055681304,0.865776369,0.271616116,0.107514713,0,0.130149389,0.079221367,0,0,0,0.050928022,0,0.039610684,0.118832051,2.212539611,0.809189679,3.338614758,43.30013581,27.39361702,22.45925758,4.934359439,1.856043459,3.07831598,15.90651879,13.5072431,2.39927569
Iowa,Clinton County,93.76720742,2.67270956,0.362150028,0.726417891,0.004235673,0.334618154,2.132661273,0.101656148,2.031005125,47.00749714,42.39061375,38.66745733,3.723156423,2.890846711,0.501927231,0.321911136,0.008471346,0,0.296497099,0.296497099,0,0,0,0,0,0.129188022,0.067770765,1.317294252,0.336735991,2.469397264,41.69808124,26.21246135,20.17662756,6.035833792,1.804396628,4.231437164,15.48561989,12.68584015,2.799779745
Iowa,Crawford County,85.79850572,2.556619192,0.542843801,1.96707915,0.163436843,7.144524866,1.826990427,0.782162036,1.044828391,46.11253794,42.11417231,37.38034088,4.733831427,3.554751343,0.922250759,0.105066542,0.122577633,0.029185151,0.01751109,0.00583703,0,0,0,0.01167406,0,0.01167406,0,1.144057903,1.009806211,1.815316367,37.56128882,26.4534205,20.86154565,5.591874854,1.47093159,4.120943264,11.10786832,9.064907775,2.042960542
Iowa,Dallas County,91.12283041,1.620199519,0.10475941,4.282040904,0.079760006,0.628556463,2.161853289,0.119044785,2.042808505,54.21180448,50.60593795,46.6834123,3.922525654,3.063022309,0.435703912,0.302373753,0.021428061,0.099997619,0.185709864,0.174995833,0,0,0,0.010714031,0.0273803,0.066665079,0.053570153,0.583319445,0.182138521,2.507083165,39.14906788,26.95173924,23.14230614,3.809433109,1.163067546,2.646365563,12.19732864,9.909287874,2.288040761
Iowa,Davis County,97.97411367,0.05627462,0,0.69780529,0,0.05627462,1.215531795,0.258863253,0.956668542,45.36859876,38.09791784,32.33539674,5.762521103,3.01631964,2.408553742,0.315137873,0.022509848,0,0.022509848,0.022509848,0,0,0,0,0.135059088,0.348902645,0.078784468,1.733258301,2.498593134,2.453573438,36.18458075,26.1339336,22.3410242,3.792909398,1.091727631,2.701181767,10.05064716,8.992684299,1.057962859
Iowa,Decatur County,94.86573844,1.578816509,0.372948782,0.721034311,0.47240179,0.459970164,1.529090005,0,1.529090005,45.17652909,36.31277971,30.78070612,5.532073595,3.418697166,1.131277971,0.497265042,0.223769269,0.261064147,0.049726504,0,0,0.049726504,0,0,0,0.037294878,0.174042765,4.450522128,0.298359025,3.853804078,39.94281452,24.81352561,19.84087519,4.972650423,1.168572849,3.804077573,15.12928891,12.22028841,2.909000497
Iowa,Delaware County,97.72279523,0.278131881,0.31869278,0.382431336,0,0.266543052,1.031405725,0.13906594,0.892339784,53.25646077,47.16073705,43.67829412,3.482442925,2.398887472,0.521497277,0.330281609,0.220187739,0.011588828,0.092710627,0.092710627,0,0,0,0,0,0,0,1.402248233,0.272337467,4.328427396,40.20744003,27.95225403,23.95990265,3.992351373,1.773090741,2.219260633,12.255186,10.55742264,1.697763356
Iowa,Des Moines County,90.2979798,5.936868687,0.146464646,0.803030303,0,0.242424242,2.573232323,0.063131313,2.51010101,47.37121212,42.81818182,39.41161616,3.406565657,2.598484848,0.547979798,0.207070707,0.053030303,0,0.148989899,0.148989899,0,0,0,0,0.244949495,0.116161616,0.257575758,1.532828283,0.724747475,1.527777778,42.52525253,26.41161616,19.1489899,7.262626263,2.48989899,4.772727273,16.11363636,13.91161616,2.202020202
Iowa,Dickinson County,97.40853659,0.650797373,0.252110694,0.820825516,0,0.246247655,0.621482176,0.181754221,0.439727955,53.21880863,48.03001876,43.69136961,4.338649156,3.048780488,0.697701689,0.252110694,0.035178236,0.304878049,0.275562852,0.275562852,0,0,0,0,0,0.017589118,0.78564728,1.160881801,0.644934334,2.304174484,47.30886492,30.26500938,24.44301126,5.821998124,1.911350844,3.91064728,17.04385553,14.8510788,2.192776735
Iowa,Dubuque County,92.94436065,3.435879424,0.186979608,1.207619677,0.407016384,0.404950311,1.413193942,0.076444702,1.336749241,51.36877337,46.4401562,42.5889961,3.8511601,3.130100618,0.43490837,0.165285841,0.069213446,0.051651825,0.470031611,0.444205698,0.012396438,0.013429475,0,0,0.045453606,0.028925022,0.177682279,1.821243363,0.299580587,2.085700709,39.59628933,26.10689862,20.79605793,5.310840685,1.898721101,3.412119584,13.48939072,11.1516291,2.337761616
Iowa,Emmet County,95.70725578,1.811328657,0.29316302,0.376923882,0,0.879489059,0.931839598,0.429274422,0.502565176,49.1362161,42.83321118,37.08512198,5.748089205,3.873939902,1.141241755,0.345513559,0,0.38739399,0.083760863,0.083760863,0,0,0,0,0,0.14658151,0.219872265,1.277353157,0.544445608,4.030991519,43.03214323,27.13851953,21.42184064,5.716678882,1.69615747,4.020521411,15.8936237,13.56925976,2.324363941
Iowa,Fayette County,95.42375433,2.032214361,0.045160319,0.657333534,0,0.301068794,1.540468664,0.270961915,1.269506749,49.12439159,41.51236891,37.28737016,4.224998746,3.47232676,0.351246927,0.175623463,0.225801596,0,0.160570024,0.160570024,0,0,0,0,0,0.065231572,0.040142506,2.518942245,0.71252948,4.114606854,41.72311707,27.01590647,21.36584876,5.650057705,2.06232124,3.587736464,14.7072106,12.47428371,2.23292689
